timestamp,day_of_week,date,time,time_bucket_30,bucket_index,facility_name,status,percent_full,raw_text,people,capacity,is_open,hour_summary,is_data_unavailable,is_valid_percent,predictor_exclusion_reason,is_valid_predictor_row,hour,minute,bucket_30_minute
2026-04-14T00:45:03-07:00,Tuesday,2026-04-14,00:45:03,01:00,2,Main Gym Fitness Gym,Closed,2.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,1,45,0
2026-04-14T00:45:03-07:00,Tuesday,2026-04-14,00:45:03,01:00,2,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,1,45,0
2026-04-14T00:45:03-07:00,Tuesday,2026-04-14,00:45:03,01:00,2,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,1,45,0
2026-04-14T00:45:03-07:00,Tuesday,2026-04-14,00:45:03,01:00,2,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,1,45,0
2026-04-14T01:00:04-07:00,Tuesday,2026-04-14,01:00:04,01:00,2,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,1,0,0
2026-04-14T01:00:04-07:00,Tuesday,2026-04-14,01:00:04,01:00,2,Outback Climbing Center,Closed,3.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,1,0,0
2026-04-14T01:00:04-07:00,Tuesday,2026-04-14,01:00:04,01:00,2,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,1,0,0
2026-04-14T01:00:04-07:00,Tuesday,2026-04-14,01:00:04,01:00,2,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,1,0,0
2026-04-14T01:15:03-07:00,Tuesday,2026-04-14,01:15:03,01:30,3,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,1,15,30
2026-04-14T01:15:03-07:00,Tuesday,2026-04-14,01:15:03,01:30,3,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,1,15,30
2026-04-14T01:15:03-07:00,Tuesday,2026-04-14,01:15:03,01:30,3,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,1,15,30
2026-04-14T01:15:03-07:00,Tuesday,2026-04-14,01:15:03,01:30,3,Outback Climbing Center,Closed,6.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,1,15,30
2026-04-14T01:30:03-07:00,Tuesday,2026-04-14,01:30:03,01:30,3,Main Gym Fitness Gym,Closed,2.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,1,30,30
2026-04-14T01:30:03-07:00,Tuesday,2026-04-14,01:30:03,01:30,3,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,1,30,30
2026-04-14T01:30:03-07:00,Tuesday,2026-04-14,01:30:03,01:30,3,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,1,30,30
2026-04-14T01:30:03-07:00,Tuesday,2026-04-14,01:30:03,01:30,3,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,1,30,30
2026-04-14T01:45:03-07:00,Tuesday,2026-04-14,01:45:03,02:00,4,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,2,45,0
2026-04-14T01:45:03-07:00,Tuesday,2026-04-14,01:45:03,02:00,4,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,2,45,0
2026-04-14T01:45:03-07:00,Tuesday,2026-04-14,01:45:03,02:00,4,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,2,45,0
2026-04-14T01:45:03-07:00,Tuesday,2026-04-14,01:45:03,02:00,4,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,2,45,0
2026-04-14T02:00:04-07:00,Tuesday,2026-04-14,02:00:04,02:00,4,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,2,0,0
2026-04-14T02:00:04-07:00,Tuesday,2026-04-14,02:00:04,02:00,4,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,2,0,0
2026-04-14T02:00:04-07:00,Tuesday,2026-04-14,02:00:04,02:00,4,Outback Climbing Center,Closed,2.0,Closed,0.0,30.0,False,Closed until 10:00am,False,True,closed,False,2,0,0
2026-04-14T02:00:04-07:00,Tuesday,2026-04-14,02:00:04,02:00,4,Main Gym Fitness Gym,Closed,2.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,2,0,0
2026-04-14T02:15:04-07:00,Tuesday,2026-04-14,02:15:04,02:30,5,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,2,15,30
2026-04-14T02:15:04-07:00,Tuesday,2026-04-14,02:15:04,02:30,5,Outback Climbing Center,Closed,2.0,Closed,0.0,30.0,False,Closed until 10:00am,False,True,closed,False,2,15,30
2026-04-14T02:15:04-07:00,Tuesday,2026-04-14,02:15:04,02:30,5,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,2,15,30
2026-04-14T02:15:04-07:00,Tuesday,2026-04-14,02:15:04,02:30,5,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,2,15,30
2026-04-14T02:30:04-07:00,Tuesday,2026-04-14,02:30:04,02:30,5,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,2,30,30
2026-04-14T02:30:04-07:00,Tuesday,2026-04-14,02:30:04,02:30,5,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,2,30,30
2026-04-14T02:30:04-07:00,Tuesday,2026-04-14,02:30:04,02:30,5,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,2,30,30
2026-04-14T02:30:04-07:00,Tuesday,2026-04-14,02:30:04,02:30,5,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,2,30,30
2026-04-14T02:45:03-07:00,Tuesday,2026-04-14,02:45:03,03:00,6,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,3,45,0
2026-04-14T02:45:03-07:00,Tuesday,2026-04-14,02:45:03,03:00,6,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,3,45,0
2026-04-14T02:45:03-07:00,Tuesday,2026-04-14,02:45:03,03:00,6,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,3,45,0
2026-04-14T02:45:03-07:00,Tuesday,2026-04-14,02:45:03,03:00,6,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,3,45,0
2026-04-14T03:00:03-07:00,Tuesday,2026-04-14,03:00:03,03:00,6,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,3,0,0
2026-04-14T03:00:03-07:00,Tuesday,2026-04-14,03:00:03,03:00,6,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,3,0,0
2026-04-14T03:00:03-07:00,Tuesday,2026-04-14,03:00:03,03:00,6,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,3,0,0
2026-04-14T03:00:03-07:00,Tuesday,2026-04-14,03:00:03,03:00,6,Outback Climbing Center,Closed,1.0,Closed,0.0,30.0,False,Closed until 10:00am,False,True,closed,False,3,0,0
2026-04-14T03:15:03-07:00,Tuesday,2026-04-14,03:15:03,03:30,7,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,3,15,30
2026-04-14T03:15:03-07:00,Tuesday,2026-04-14,03:15:03,03:30,7,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,3,15,30
2026-04-14T03:15:03-07:00,Tuesday,2026-04-14,03:15:03,03:30,7,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,3,15,30
2026-04-14T03:15:03-07:00,Tuesday,2026-04-14,03:15:03,03:30,7,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,3,15,30
2026-04-14T03:30:03-07:00,Tuesday,2026-04-14,03:30:03,03:30,7,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,3,30,30
2026-04-14T03:30:03-07:00,Tuesday,2026-04-14,03:30:03,03:30,7,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,3,30,30
2026-04-14T03:30:03-07:00,Tuesday,2026-04-14,03:30:03,03:30,7,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,3,30,30
2026-04-14T03:30:03-07:00,Tuesday,2026-04-14,03:30:03,03:30,7,Outback Climbing Center,Closed,3.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,3,30,30
2026-04-14T03:45:04-07:00,Tuesday,2026-04-14,03:45:04,04:00,8,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,4,45,0
2026-04-14T03:45:04-07:00,Tuesday,2026-04-14,03:45:04,04:00,8,Outback Climbing Center,Closed,5.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,4,45,0
2026-04-14T03:45:04-07:00,Tuesday,2026-04-14,03:45:04,04:00,8,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,4,45,0
2026-04-14T03:45:04-07:00,Tuesday,2026-04-14,03:45:04,04:00,8,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,4,45,0
2026-04-14T04:00:03-07:00,Tuesday,2026-04-14,04:00:03,04:00,8,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,4,0,0
2026-04-14T04:00:03-07:00,Tuesday,2026-04-14,04:00:03,04:00,8,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,4,0,0
2026-04-14T04:00:03-07:00,Tuesday,2026-04-14,04:00:03,04:00,8,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,4,0,0
2026-04-14T04:00:03-07:00,Tuesday,2026-04-14,04:00:03,04:00,8,Outback Climbing Center,Closed,3.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,4,0,0
2026-04-14T04:15:03-07:00,Tuesday,2026-04-14,04:15:03,04:30,9,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,4,15,30
2026-04-14T04:15:03-07:00,Tuesday,2026-04-14,04:15:03,04:30,9,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,4,15,30
2026-04-14T04:15:03-07:00,Tuesday,2026-04-14,04:15:03,04:30,9,RIMAC Fitness Gym,Closed,0.0,Closed,0.0,150.0,False,Closed until 6:00am,False,True,closed,False,4,15,30
2026-04-14T04:15:03-07:00,Tuesday,2026-04-14,04:15:03,04:30,9,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,4,15,30
2026-04-14T04:30:04-07:00,Tuesday,2026-04-14,04:30:04,04:30,9,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,4,30,30
2026-04-14T04:30:04-07:00,Tuesday,2026-04-14,04:30:04,04:30,9,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,4,30,30
2026-04-14T04:30:04-07:00,Tuesday,2026-04-14,04:30:04,04:30,9,Outback Climbing Center,Closed,2.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,4,30,30
2026-04-14T04:30:04-07:00,Tuesday,2026-04-14,04:30:04,04:30,9,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,4,30,30
2026-04-14T04:45:03-07:00,Tuesday,2026-04-14,04:45:03,05:00,10,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,5,45,0
2026-04-14T04:45:03-07:00,Tuesday,2026-04-14,04:45:03,05:00,10,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,5,45,0
2026-04-14T04:45:03-07:00,Tuesday,2026-04-14,04:45:03,05:00,10,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,5,45,0
2026-04-14T04:45:03-07:00,Tuesday,2026-04-14,04:45:03,05:00,10,Outback Climbing Center,Closed,5.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,5,45,0
2026-04-14T05:00:05-07:00,Tuesday,2026-04-14,05:00:05,05:00,10,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,5,0,0
2026-04-14T05:00:05-07:00,Tuesday,2026-04-14,05:00:05,05:00,10,Outback Climbing Center,Closed,1.0,Closed,0.0,30.0,False,Closed until 10:00am,False,True,closed,False,5,0,0
2026-04-14T05:00:05-07:00,Tuesday,2026-04-14,05:00:05,05:00,10,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,5,0,0
2026-04-14T05:00:05-07:00,Tuesday,2026-04-14,05:00:05,05:00,10,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,5,0,0
2026-04-14T05:15:03-07:00,Tuesday,2026-04-14,05:15:03,05:30,11,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,5,15,30
2026-04-14T05:15:03-07:00,Tuesday,2026-04-14,05:15:03,05:30,11,Outback Climbing Center,Closed,4.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,5,15,30
2026-04-14T05:15:03-07:00,Tuesday,2026-04-14,05:15:03,05:30,11,RIMAC Fitness Gym,Closed,1.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,5,15,30
2026-04-14T05:15:03-07:00,Tuesday,2026-04-14,05:15:03,05:30,11,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,5,15,30
2026-04-14T05:30:03-07:00,Tuesday,2026-04-14,05:30:03,05:30,11,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,5,30,30
2026-04-14T05:30:03-07:00,Tuesday,2026-04-14,05:30:03,05:30,11,RIMAC Fitness Gym,Closed,0.0,Closed,1.0,150.0,False,Closed until 6:00am,False,True,closed,False,5,30,30
2026-04-14T05:30:03-07:00,Tuesday,2026-04-14,05:30:03,05:30,11,Outback Climbing Center,Closed,3.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,5,30,30
2026-04-14T05:30:03-07:00,Tuesday,2026-04-14,05:30:03,05:30,11,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,5,30,30
2026-04-14T05:45:03-07:00,Tuesday,2026-04-14,05:45:03,06:00,12,Main Gym Fitness Gym,Closed,1.0,Closed,1.0,72.0,False,Closed until 6:00am,False,True,closed,False,6,45,0
2026-04-14T05:45:03-07:00,Tuesday,2026-04-14,05:45:03,06:00,12,Outback Climbing Center,Closed,2.0,Closed,0.0,30.0,False,Closed until 10:00am,False,True,closed,False,6,45,0
2026-04-14T05:45:03-07:00,Tuesday,2026-04-14,05:45:03,06:00,12,RIMAC Fitness Gym,Closed,1.0,Closed,2.0,150.0,False,Closed until 6:00am,False,True,closed,False,6,45,0
2026-04-14T05:45:03-07:00,Tuesday,2026-04-14,05:45:03,06:00,12,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,6,45,0
2026-04-14T06:00:03-07:00,Tuesday,2026-04-14,06:00:03,06:00,12,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,6,0,0
2026-04-14T06:00:03-07:00,Tuesday,2026-04-14,06:00:03,06:00,12,Main Gym Fitness Gym,Not Busy,1.0,Not Busy (1%),1.0,72.0,True,open,False,True,ok,True,6,0,0
2026-04-14T06:00:03-07:00,Tuesday,2026-04-14,06:00:03,06:00,12,Outback Climbing Center,Closed,7.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,6,0,0
2026-04-14T06:00:03-07:00,Tuesday,2026-04-14,06:00:03,06:00,12,RIMAC Fitness Gym,Not Busy,1.0,Not Busy (1%),1.0,150.0,True,open,False,True,ok,True,6,0,0
2026-04-14T06:15:04-07:00,Tuesday,2026-04-14,06:15:04,06:30,13,RIMAC Fitness Gym,Not Busy,17.0,Not Busy (17%),26.0,150.0,True,open,False,True,ok,True,6,15,30
2026-04-14T06:15:04-07:00,Tuesday,2026-04-14,06:15:04,06:30,13,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,6,15,30
2026-04-14T06:15:04-07:00,Tuesday,2026-04-14,06:15:04,06:30,13,Main Gym Fitness Gym,Not Busy,15.0,Not Busy (15%),11.0,72.0,True,open,False,True,ok,True,6,15,30
2026-04-14T06:15:04-07:00,Tuesday,2026-04-14,06:15:04,06:30,13,Outback Climbing Center,Closed,3.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,6,15,30
2026-04-14T06:30:04-07:00,Tuesday,2026-04-14,06:30:04,06:30,13,Main Gym Fitness Gym,Not Busy,19.0,Not Busy (19%),14.0,72.0,True,open,False,True,ok,True,6,30,30
2026-04-14T06:30:04-07:00,Tuesday,2026-04-14,06:30:04,06:30,13,Outback Climbing Center,Closed,8.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,6,30,30
2026-04-14T06:30:04-07:00,Tuesday,2026-04-14,06:30:04,06:30,13,RIMAC Fitness Gym,Not Busy,22.0,Not Busy (22%),34.0,150.0,True,open,False,True,ok,True,6,30,30
2026-04-14T06:30:04-07:00,Tuesday,2026-04-14,06:30:04,06:30,13,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,6,30,30
2026-04-14T06:45:03-07:00,Tuesday,2026-04-14,06:45:03,07:00,14,Main Gym Fitness Gym,Not Busy,32.0,Not Busy (32%),23.0,72.0,True,open,False,True,ok,True,7,45,0
2026-04-14T06:45:03-07:00,Tuesday,2026-04-14,06:45:03,07:00,14,Outback Climbing Center,Closed,10.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,7,45,0
2026-04-14T06:45:03-07:00,Tuesday,2026-04-14,06:45:03,07:00,14,RIMAC Fitness Gym,Not Busy,36.0,Not Busy (36%),54.0,150.0,True,open,False,True,ok,True,7,45,0
2026-04-14T06:45:03-07:00,Tuesday,2026-04-14,06:45:03,07:00,14,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,7,45,0
2026-04-14T07:00:03-07:00,Tuesday,2026-04-14,07:00:03,07:00,14,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,7,0,0
2026-04-14T07:00:03-07:00,Tuesday,2026-04-14,07:00:03,07:00,14,RIMAC Fitness Gym,Not Busy,32.0,Not Busy (32%),48.0,150.0,True,open,False,True,ok,True,7,0,0
2026-04-14T07:00:03-07:00,Tuesday,2026-04-14,07:00:03,07:00,14,Main Gym Fitness Gym,Not Busy,8.0,Not Busy (8%),6.0,72.0,True,open,False,True,ok,True,7,0,0
2026-04-14T07:00:03-07:00,Tuesday,2026-04-14,07:00:03,07:00,14,Outback Climbing Center,Closed,11.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,7,0,0
2026-04-14T07:15:03-07:00,Tuesday,2026-04-14,07:15:03,07:30,15,Main Gym Fitness Gym,Not Busy,14.0,Not Busy (14%),10.0,72.0,True,open,False,True,ok,True,7,15,30
2026-04-14T07:15:03-07:00,Tuesday,2026-04-14,07:15:03,07:30,15,Outback Climbing Center,Closed,9.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,7,15,30
2026-04-14T07:15:03-07:00,Tuesday,2026-04-14,07:15:03,07:30,15,RIMAC Fitness Gym,Not Busy,34.0,Not Busy (34%),52.0,150.0,True,open,False,True,ok,True,7,15,30
2026-04-14T07:15:03-07:00,Tuesday,2026-04-14,07:15:03,07:30,15,Triton Esports Center,Closed,0.0,Closed,0.0,35.0,False,Closed until 7:30am,False,True,closed,False,7,15,30
2026-04-14T07:30:03-07:00,Tuesday,2026-04-14,07:30:03,07:30,15,Main Gym Fitness Gym,Not Busy,17.0,Not Busy (17%),12.0,72.0,True,open,False,True,ok,True,7,30,30
2026-04-14T07:30:03-07:00,Tuesday,2026-04-14,07:30:03,07:30,15,Outback Climbing Center,Closed,16.0,Closed,5.0,30.0,False,Closed until 10:00am,False,True,closed,False,7,30,30
2026-04-14T07:30:03-07:00,Tuesday,2026-04-14,07:30:03,07:30,15,RIMAC Fitness Gym,Not Busy,34.0,Not Busy (34%),50.0,150.0,True,open,False,True,ok,True,7,30,30
2026-04-14T07:30:03-07:00,Tuesday,2026-04-14,07:30:03,07:30,15,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,7,30,30
2026-04-14T07:45:03-07:00,Tuesday,2026-04-14,07:45:03,08:00,16,Triton Esports Center,Not Busy,4.0,Not Busy (4%),1.0,35.0,True,open,False,True,ok,True,8,45,0
2026-04-14T07:45:03-07:00,Tuesday,2026-04-14,07:45:03,08:00,16,RIMAC Fitness Gym,Busy,48.0,Busy (48%),73.0,150.0,True,open,False,True,ok,True,8,45,0
2026-04-14T07:45:03-07:00,Tuesday,2026-04-14,07:45:03,08:00,16,Outback Climbing Center,Closed,15.0,Closed,5.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,45,0
2026-04-14T07:45:03-07:00,Tuesday,2026-04-14,07:45:03,08:00,16,Main Gym Fitness Gym,Very Active,99.0,Very Busy (99%),76.0,72.0,True,open,False,True,ok,True,8,45,0
2026-04-14T08:00:04-07:00,Tuesday,2026-04-14,08:00:04,08:00,16,Main Gym Fitness Gym,Not Busy,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,8,0,0
2026-04-14T08:00:04-07:00,Tuesday,2026-04-14,08:00:04,08:00,16,Outback Climbing Center,Closed,14.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,0,0
2026-04-14T08:00:04-07:00,Tuesday,2026-04-14,08:00:04,08:00,16,RIMAC Fitness Gym,Busy,50.0,Busy (50%),75.0,150.0,True,open,False,True,ok,True,8,0,0
2026-04-14T08:00:04-07:00,Tuesday,2026-04-14,08:00:04,08:00,16,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,8,0,0
2026-04-14T08:15:03-07:00,Tuesday,2026-04-14,08:15:03,08:30,17,Main Gym Fitness Gym,Not Busy,37.0,Not Busy (37%),27.0,72.0,True,open,False,True,ok,True,8,15,30
2026-04-14T08:15:03-07:00,Tuesday,2026-04-14,08:15:03,08:30,17,Outback Climbing Center,Closed,7.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,15,30
2026-04-14T08:15:03-07:00,Tuesday,2026-04-14,08:15:03,08:30,17,RIMAC Fitness Gym,Busy,51.0,Busy (51%),76.0,150.0,True,open,False,True,ok,True,8,15,30
2026-04-14T08:15:03-07:00,Tuesday,2026-04-14,08:15:03,08:30,17,Triton Esports Center,Not Busy,1.0,Not Busy (1%),0.0,35.0,True,open,False,True,ok,True,8,15,30
2026-04-14T08:30:04-07:00,Tuesday,2026-04-14,08:30:04,08:30,17,RIMAC Fitness Gym,Busy,50.0,Busy (50%),74.0,150.0,True,open,False,True,ok,True,8,30,30
2026-04-14T08:30:04-07:00,Tuesday,2026-04-14,08:30:04,08:30,17,Triton Esports Center,Not Busy,0.0,Not Busy (0%),0.0,35.0,True,open,False,True,ok,True,8,30,30
2026-04-14T08:30:04-07:00,Tuesday,2026-04-14,08:30:04,08:30,17,Outback Climbing Center,Closed,6.0,Closed,2.0,30.0,False,Closed until 10:00am,False,True,closed,False,8,30,30
2026-04-14T08:30:04-07:00,Tuesday,2026-04-14,08:30:04,08:30,17,Main Gym Fitness Gym,Not Busy,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,8,30,30
2026-04-14T08:45:03-07:00,Tuesday,2026-04-14,08:45:03,09:00,18,Main Gym Fitness Gym,Not Busy,18.0,Not Busy (18%),13.0,72.0,True,open,False,True,ok,True,9,45,0
2026-04-14T08:45:03-07:00,Tuesday,2026-04-14,08:45:03,09:00,18,Outback Climbing Center,Closed,9.0,Closed,3.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,45,0
2026-04-14T08:45:03-07:00,Tuesday,2026-04-14,08:45:03,09:00,18,RIMAC Fitness Gym,Busy,47.0,Busy (47%),70.0,150.0,True,open,False,True,ok,True,9,45,0
2026-04-14T08:45:03-07:00,Tuesday,2026-04-14,08:45:03,09:00,18,Triton Esports Center,Not Busy,1.0,Not Busy (1%),0.0,35.0,True,open,False,True,ok,True,9,45,0
2026-04-14T09:00:03-07:00,Tuesday,2026-04-14,09:00:03,09:00,18,Main Gym Fitness Gym,Not Busy,29.0,Not Busy (29%),21.0,72.0,True,open,False,True,ok,True,9,0,0
2026-04-14T09:00:03-07:00,Tuesday,2026-04-14,09:00:03,09:00,18,Outback Climbing Center,Closed,12.0,Closed,4.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,0,0
2026-04-14T09:00:03-07:00,Tuesday,2026-04-14,09:00:03,09:00,18,RIMAC Fitness Gym,Busy,50.0,Busy (50%),75.0,150.0,True,open,False,True,ok,True,9,0,0
2026-04-14T09:00:03-07:00,Tuesday,2026-04-14,09:00:03,09:00,18,Triton Esports Center,Not Busy,1.0,Not Busy (1%),0.0,35.0,True,open,False,True,ok,True,9,0,0
2026-04-14T09:15:03-07:00,Tuesday,2026-04-14,09:15:03,09:30,19,Triton Esports Center,Not Busy,10.0,Not Busy (10%),4.0,35.0,True,open,False,True,ok,True,9,15,30
2026-04-14T09:15:03-07:00,Tuesday,2026-04-14,09:15:03,09:30,19,RIMAC Fitness Gym,Busy,56.0,Busy (56%),83.0,150.0,True,open,False,True,ok,True,9,15,30
2026-04-14T09:15:03-07:00,Tuesday,2026-04-14,09:15:03,09:30,19,Outback Climbing Center,Closed,4.0,Closed,1.0,30.0,False,Closed until 10:00am,False,True,closed,False,9,15,30
